,index,ID,datetime,has_media,is_reply,is_retweet,medias,nbr_favorite,nbr_reply,nbr_retweet,text,url,user_id,usernameTweet,regex_clean_tweets,lemmed_tweet,nouns,proper_nouns,geopolitical_ents,aerial_(fly-over),drills/exercises,environmental,fire,infrastructure,mass_transit_disruption,mass_transit_restoration,missing_adult,missing_child/adolescent,parking,public_awareness,public_health,road_closure,school_notification,structural,utility,weather,temperature_f,wind_dir_degrees,wind_speed_mph,broken_clouds,drizzle,dust,few_clouds,fog,freezing_rain,haze,heavy_intensity_drizzle,heavy_intensity_rain,heavy_snow,heavy_thunderstorm,light_intensity_drizzle,light_intensity_shower_rain,light_rain,light_rain_and_snow,light_snow,mist,moderate_rain,overcast_clouds,proximity_thunderstorm,proximity_thunderstorm_with_drizzle,proximity_thunderstorm_with_rain,sand,sand/dust_whirls,scattered_clouds,shower_rain,sky_is_clear,smoke,snow,squalls,thunderstorm,thunderstorm_with_heavy_rain,thunderstorm_with_light_drizzle,thunderstorm_with_light_rain,thunderstorm_with_rain,very_heavy_rain,outage
503,2180,263431650715787264,2012-10-30 20:00:00,no media,False,False,no media,0.0,0.0,1.0,New York City  Power   Outage : Manhattan  ConEd   Power  Could Take 4 Days to Be Restored  http:// bit.ly/RoxwZP  ,/alyosha19/status/263431650715787264,1678241.0,alyosha19,New York City Power Outage Manhattan ConEd Power Could Take Days Be Restored RoxwZP,New York City Power Outage Manhattan ConEd Power Could Take Days Be Restored RoxwZP ,Power Days RoxwZP ,New York City Power Outage Manhattan ConEd ,New York City Power ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.56,60.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,988,263747475314200577,2012-10-31 17:00:00,no media,False,False,no media,0.0,1.0,0.0,@ ConEdison  Is the  power   outage  in Manhattan going to be fixed at once or piecemeal?,/kattmang/status/263747475314200577,49072746.0,kattmang,ConEdison Is power outage Manhattan going fixed piecemeal,ConEdison Is power outage Manhattan going fixed piecemeal ,power outage ,ConEdison Manhattan ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.64,170.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,2651,263755069260955648,2012-10-31 17:00:00,no media,False,False,no media,0.0,0.0,1.0,"Great map of NYC  power   outages , but  ConEd  uses some really odd names for Manhattan neighborhoods.  http://www. nytimes.com/interactive/20 12/10/30/nyregion/new-york-power-outages.html?hp   …",/charlesmonaco/status/263755069260955648,14445548.0,charlesmonaco,Great map NYC power outages ConEd uses really odd names Manhattan neighborhoods nytimes interactive nyregion new york power outages html hp,Great map NYC power outage ConEd us really odd name Manhattan neighborhood nytimes interactive nyregion new york power outage html hp ,map power outage name neighborhood nytimes nyregion york power outage html ,NYC ConEd Manhattan ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.64,170.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,1064,263761398230835200,2012-10-31 17:00:00,no media,False,False,no media,2.0,5.0,17.0,"The rumor that @ConEdison  will be shutting down  power  in Midwood tonight is false.  ConEd  tells me ""there are no scheduled  outages  tonight.""",/NYCGreenfield/status/263761398230835200,104589290.0,NYCGreenfield,The rumor ConEdison shutting power Midwood tonight false ConEd tells scheduled outages tonight,The rumor ConEdison shutting power Midwood tonight false ConEd tell scheduled outage tonight ,rumor power tonight tell outage tonight ,ConEdison Midwood ConEd ,Midwood ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.64,170.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,3407,263776562560778240,2012-10-31 18:00:00,no media,False,False,no media,0.0,0.0,0.0,"Hurricane Sandy New York City  Power   Outage  Map: Thousands Without ...:  ConEdison , New York's primary service for...  http:// bit.ly/Y2GRMV  ",/newyorknewstwit/status/263776562560778240,295292492.0,newyorknewstwit,Hurricane Sandy New York City Power Outage Map Thousands Without ConEdison New York primary service Y GRMV,Hurricane Sandy New York City Power Outage Map Thousands Without ConEdison New York primary service Y GRMV ,service Y GRMV ,Hurricane Sandy New York City Power Outage Map Thousands ConEdison New York ,Hurricane New York ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.16,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,2836,263776853955858432,2012-10-31 18:00:00,no media,False,False,no media,0.0,0.0,0.0,@ ConEdison  map of US. East Coast  power   outages :  http:// apps.coned.com/stormcenter_ex ternal/default.html   …  #Sandy,/LDeGiorgio/status/263776853955858432,38699706.0,LDeGiorgio,ConEdison map US East Coast power outages apps coned stormcenter ex ternal default html Sandy,ConEdison map US East Coast power outage apps coned stormcenter ex ternal default html Sandy ,map power outage apps stormcenter default html ,ConEdison US East Coast Sandy ,US ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.16,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,4198,264339623000543232,2012-11-02 08:00:00,no media,False,False,no media,0.0,0.0,0.0,@ ConEdison  Hi! is there still  power   outage  in Nolita/Soho area? Trying to figure out if I can open for business! Thank you!!!,/hushedcommotion/status/264339623000543232,285156089.0,hushedcommotion,ConEdison Hi still power outage Nolita Soho area Trying figure I open business Thank,ConEdison Hi still power outage Nolita Soho area Trying figure I open business Thank ,ConEdison power outage area figure business ,Nolita Soho Trying Thank ,Trying ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.12,250.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,4170,264416073997225987,2012-11-02 13:00:00,no media,False,False,no media,0.0,0.0,0.0,douchelords MT: @marygaris  Just received my @conedison  electricity bill for Oct. #isthisajoke  #untimely  #poweroutage  cc: @evgrieve,/brian_wright/status/264416073997225987,16406827.0,brian_wright,douchelords MT marygaris Just received conedison electricity bill Oct isthisajoke untimely poweroutage cc evgrieve,douchelords MT marygaris Just received conedison electricity bill Oct isthisajoke untimely poweroutage cc evgrieve ,marygaris conedison electricity bill poweroutage evgrieve ,MT Oct ,MT ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.84,240.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,2224,264446602188566529,2012-11-02 15:00:00,no media,False,False,no media,0.0,0.0,0.0,ConEd  map of NY  power   outages   http:// apps.coned.com/stormcenter_ex ternal/m.html   …,/RJJamison/status/264446602188566529,56461127.0,RJJamison,ConEd map NY power outages apps coned stormcenter ex ternal html,ConEd map NY power outage apps coned stormcenter ex ternal html ,ConEd map power outage apps stormcenter html ,NY ,NY ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.47,270.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,3361,264474086397337600,2012-11-02 17:00:00,no media,True,False,no media,0.0,0.0,0.0,@ AntDeRosa  @conedison  I didn't have  power  one time in Nebraska with nowhere near volume of  outage  and took 5 days. I think  conEd  is booking.,/karinchu/status/264474086397337600,16623113.0,karinchu,AntDeRosa conedison I power one time Nebraska nowhere near volume outage took days I think conEd booking,AntDeRosa conedison I power one time Nebraska nowhere near volume outage took day I think conEd booking ,conedison time volume outage day conEd booking ,Nebraska ,Nebraska ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.62,280.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,2936,264498307538227203,2012-11-02 18:00:00,no media,False,False,no media,0.0,0.0,1.0,Data center  outage  by  ConEd  RESTORING  power  to the building. Nice.,/xmatt/status/264498307538227203,15864157.0,xmatt,Data center outage ConEd RESTORING power building Nice,Data center outage ConEd RESTORING power building Nice ,Data center outage RESTORING power building ,ConEd Nice ,Nice ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.82,260.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,3789,264738277439987712,2012-11-03 10:00:00,no media,False,False,no media,0.0,0.0,0.0,MT @momma0210 : @ConEdison   Power   outage  is one thing.  Information  outage  is another.  #Fulton   @NY1thecall @patkiernan  @CBSNewYork  @Lock,/Jishywa/status/264738277439987712,34072496.0,Jishywa,MT momma ConEdison Power outage one thing Information outage another Fulton NY thecall patkiernan CBSNewYork Lock,MT momma ConEdison Power outage one thing Information outage another Fulton NY thecall patkiernan CBSNewYork Lock ,momma outage thing Information outage thecall patkiernan CBSNewYork ,MT ConEdison Power Fulton NY Lock ,Information Fulton ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.99,280.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,3643,266239602791170048,2012-11-07 13:00:00,no media,False,False,no media,0.0,0.0,0.0,"Taking idea from election results,  ConEd  blames Manhattan  power   outage  on Thomas Edison. #BushsFault",/ThePaulNeedham/status/266239602791170048,153817858.0,ThePaulNeedham,Taking idea election results ConEd blames Manhattan power outage Thomas Edison BushsFault,Taking idea election result ConEd blame Manhattan power outage Thomas Edison BushsFault ,idea election result blame power outage ,ConEd Manhattan Thomas Edison BushsFault ,Manhattan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.5,40.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,820,266315827446419456,2012-11-07 18:00:00,no media,False,False,no media,0.0,0.0,4.0,RT @SINYCliving :  Power   outages  reported in Staten Island. if you need help please report it:  http:// goo.gl/x0zv2    #conedison,/petershankman/status/266315827446419456,2569261.0,petershankman,RT SINYCliving Power outages reported Staten Island need help please report goo gl x zv conedison,RT SINYCliving Power outage reported Staten Island need help please report goo gl x zv conedison ,outage help goo conedison ,RT SINYCliving Power Staten Island ,Staten Island ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,30.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,2397,266316689971490817,2012-11-07 18:00:00,no media,False,False,no media,0.0,0.0,0.0,RT @SINYCliving :  Power   outages  reported in Staten Island. if you need help please report it:  http:// goo.gl/x0zv2    #conedison,/KMSilverTweets/status/266316689971490817,166845078.0,KMSilverTweets,RT SINYCliving Power outages reported Staten Island need help please report goo gl x zv conedison,RT SINYCliving Power outage reported Staten Island need help please report goo gl x zv conedison ,outage help goo conedison ,RT SINYCliving Power Staten Island ,Staten Island ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,30.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,1414,266328840320733184,2012-11-07 18:00:00,no media,False,False,no media,0.0,0.0,1.0,NY  ConEd   power   outages  now back over 1 million as #Noreaster  slams the New York City area. 1/3 of all of their customers are without  power .,/AmericaWxOnline/status/266328840320733184,917711095.0,AmericaWxOnline,NY ConEd power outages back million Noreaster slams New York City area customers without power,NY ConEd power outage back million Noreaster slam New York City area customer without power ,power outage slam area customer power ,NY ConEd Noreaster New York City ,New York City ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,30.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,4104,266713378301546496,2012-11-08 20:00:00,no media,False,False,no media,0.0,1.0,0.0,"# Queens , @ConEdison  says  power   outages  in borough are down to 14,000, who got  power  back? #Sandy  #poweroutage",/NRafter/status/266713378301546496,6355882.0,NRafter,Queens ConEdison says power outages borough got power back Sandy poweroutage,Queens ConEdison say power outage borough got power back Sandy poweroutage ,power outage borough power poweroutage ,Queens ConEdison Sandy ,Sandy ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.21,360.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,1709,296906823196344320,2013-01-31 04:00:00,no media,False,False,no media,0.0,0.0,0.0,"ConEd  responding to a  power   outage  in Tottenville, SI. To report a loss of service, contact  ConEd  at 800-752-6633 or  http:// coned.com  ",/res7cuefox5/status/296906823196344320,64133160.0,res7cuefox5,ConEd responding power outage Tottenville SI To report loss service contact ConEd coned,ConEd responding power outage Tottenville SI To report loss service contact ConEd coned ,ConEd power outage loss service contact ,Tottenville SI ConEd ,Tottenville ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.62,50.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,569,300140897289515008,2013-02-09 02:00:00,no media,False,False,no media,0.0,0.0,0.0,ConEd  responding to a  power   outage  in South Beach (SI). To contact  ConEd  call 800-752-6633 or  http:// coned.com  ,/cubania2012/status/300140897289515008,467787311.0,cubania2012,ConEd responding power outage South Beach SI To contact ConEd call coned,ConEd responding power outage South Beach SI To contact ConEd call coned ,ConEd power outage call ,South Beach SI ConEd ,South Beach ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.68,60.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,1962,334390056552894464,2013-05-14 15:00:00,no media,False,False,no media,0.0,1.0,1.0,MT @notifynyc :  ConEd  responding to  power   outage  in SI Zip Code 10302. To report a loss of service:  http://www. coned.com  ,/nyc311/status/334390056552894464,37683414.0,nyc311,MT notifynyc ConEd responding power outage SI Zip Code To report loss service coned,MT notifynyc ConEd responding power outage SI Zip Code To report loss service coned ,power outage loss service ,MT notifynyc ConEd SI Zip Code ,MT ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.2,250.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1184,1374,344796511294586882,2013-06-12 08:00:00,no media,False,False,no media,0.0,0.0,1.0,"ConEd  responding to a  power   outage  in Eltingville,SI. To report a loss of service, contact  ConEd  at 1-800-752-6633 or  http:// coned.com  ",/res7cuefox5/status/344796511294586882,64133160.0,res7cuefox5,ConEd responding power outage Eltingville SI To report loss service contact ConEd coned,ConEd responding power outage Eltingville SI To report loss service contact ConEd coned ,ConEd power outage loss service contact ,Eltingville SI ConEd ,Eltingville ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.32,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1214,4306,358019402823778306,2013-07-18 20:00:00,no media,False,False,no media,0.0,0.0,0.0,"Boundaries of the #StatenIsland  @ConEdison   power   outage  are Veterans Rd West, Hylan Blvd, Huguenot Ave and Eugene St.",/ABC7NYNewsDesk/status/358019402823778306,831641257.0,ABC7NYNewsDesk,Boundaries StatenIsland ConEdison power outage Veterans Rd West Hylan Blvd Huguenot Ave Eugene St,Boundaries StatenIsland ConEdison power outage Veterans Rd West Hylan Blvd Huguenot Ave Eugene St ,power outage ,Boundaries StatenIsland ConEdison Veterans Rd West Hylan Blvd Huguenot Ave Eugene St ,Veterans ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,93.01,150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1219,1785,358314393550848000,2013-07-19 15:00:00,no media,False,False,no media,1.0,2.0,6.0,"Despite the highest  power  consumption in the history of New York, the electric grid is holding firm. Just 221 #ConEd   outages  in entire city.",/njburkett7/status/358314393550848000,18493809.0,njburkett7,Despite highest power consumption history New York electric grid holding firm Just ConEd outages entire city,Despite highest power consumption history New York electric grid holding firm Just ConEd outage entire city ,power consumption history grid firm outage city ,New York ConEd ,New York ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,95.84,320.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,1002,378322081349636096,2013-09-12 20:00:00,no media,False,False,no media,0.0,1.0,6.0,Staten Island: Multiple  power   outages  being reported now throughout Staten Island due to the weather condition.  ConEd  crews assigned.,/NYCityAlerts/status/378322081349636096,487198119.0,NYCityAlerts,Staten Island Multiple power outages reported throughout Staten Island due weather condition ConEd crews assigned,Staten Island Multiple power outage reported throughout Staten Island due weather condition ConEd crew assigned ,power outage weather condition crew ,Staten Island Multiple Staten Island ConEd ,Staten Island ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.61,197.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1238,3239,378395730660323328,2013-09-13 01:00:00,no media,False,False,no media,0.0,0.0,0.0,Bronx: Pitman Ave & Wilder Ave. Large  power   outage  being reported in the area. NYPD calling a level 1 mobilization.  ConEd  responding.,/NYCityAlerts/status/378395730660323328,487198119.0,NYCityAlerts,Bronx Pitman Ave Wilder Ave Large power outage reported area NYPD calling level mobilization ConEd responding,Bronx Pitman Ave Wilder Ave Large power outage reported area NYPD calling level mobilization ConEd responding ,power outage area level mobilization responding ,Bronx Pitman Ave Wilder Ave NYPD ConEd ,Bronx ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.85,206.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1239,136,378473255381655553,2013-09-13 07:00:00,no media,False,False,no media,0.0,0.0,1.0,Tree knocks down  power  lines in #wakefield  causing major #poweroutage . Tune now to @news12bx  for #coned  update.  pic.twitter.com/ZZWXBkVGXy,/amyyensi/status/378473255381655553,72613712.0,amyyensi,Tree knocks power lines wakefield causing major poweroutage Tune news bx coned update pic twitter ZZWXBkVGXy,Tree knock power line wakefield causing major poweroutage Tune news bx coned update pic twitter ZZWXBkVGXy ,Tree power line wakefield poweroutage news bx update pic twitter ZZWXBkVGXy ,Tune ,Tune ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.84,157.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,2947,382878423410282496,2013-09-25 10:00:00,no media,False,False,no media,0.0,0.0,0.0,"Hey  ConEd , thanks for the  power   outage  thats making me get off the train in Stamford and wait with upwards of 200 pissed off New Yorkers.",/timmarylane4/status/382878423410282496,258361218.0,timmarylane4,Hey ConEd thanks power outage thats making get train Stamford wait upwards pissed New Yorkers,Hey ConEd thanks power outage thats making get train Stamford wait upwards pissed New Yorkers ,thanks power outage train ,ConEd Stamford New Yorkers ,Stamford ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.01,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,1733,387300086507524097,2013-10-07 15:00:00,no media,False,False,no media,0.0,0.0,0.0,"Severe rain/windstorms to hit #NYC  today.  In the event of  power   outages , avoid downed  power  lines and contact @ConEdison  at 1-800-752-6633.",/FCabreraNY/status/387300086507524097,145677537.0,FCabreraNY,Severe rain windstorms hit NYC today In event power outages avoid downed power lines contact ConEdison,Severe rain windstorm hit NYC today In event power outage avoid downed power line contact ConEdison ,rain windstorm today event power outage avoid power line contact ,NYC ConEdison ,NYC ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72.08,182.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
